A0QGI9,Alkyl hydroperoxide reductase AhpD,CC - CATALYTIC ACTIVITY
A0QGK1,Undecaprenyl-diphosphatase,CC - CATALYTIC ACTIVITY
A0QGM8,Malate synthase G,CC - CATALYTIC ACTIVITY
A0QH68,CTP synthase,CC - CATALYTIC ACTIVITY
A0QHG8,Tryptophan synthase alpha chain,CC - CATALYTIC ACTIVITY
A0QHH0,Indole-3-glycerol phosphate synthase,CC - CATALYTIC ACTIVITY
A0QHH5,Phosphoribosyl-AMP cyclohydrolase,CC - CATALYTIC ACTIVITY
A0QHH6,Imidazole glycerol phosphate synthase subunit HisF,CC - CATALYTIC ACTIVITY
A0QHI0,Imidazoleglycerol-phosphate dehydratase,CC - CATALYTIC ACTIVITY
A0QHI6,Quinolinate synthase A,CC - CATALYTIC ACTIVITY
A0QHY0,Phosphoenolpyruvate carboxylase,CC - CATALYTIC ACTIVITY
A0QI08,"6,7-dimethyl-8-ribityllumazine synthase",CC - CATALYTIC ACTIVITY
A0QI09,Riboflavin biosynthesis protein RibBA,CC - CATALYTIC ACTIVITY
A0QI26,S-adenosylmethionine synthase,CC - CATALYTIC ACTIVITY
A0QI58,3-dehydroquinate dehydratase,CC - CATALYTIC ACTIVITY
A0QIB7,Holliday junction ATP-dependent DNA helicase RuvB,CC - CATALYTIC ACTIVITY
A0QIB8,Holliday junction ATP-dependent DNA helicase RuvA,CC - CATALYTIC ACTIVITY
A0QIM8,Deoxyuridine 5&#039;-triphosphate nucleotidohydrolase,CC - CATALYTIC ACTIVITY
A0QJ63,Acylphosphatase,CC - CATALYTIC ACTIVITY
A0QJB6,3-isopropylmalate dehydratase small subunit,CC - CATALYTIC ACTIVITY
A0QJB7,3-isopropylmalate dehydratase large subunit,CC - CATALYTIC ACTIVITY
A0QJD4,Glutamyl-tRNA(Gln) amidotransferase subunit A,CC - CATALYTIC ACTIVITY
A0QJH8,Probable enoyl-CoA hydratase echA17,CC - CATALYTIC ACTIVITY
A0QJI1,Phosphoserine phosphatase,CC - CATALYTIC ACTIVITY
A0QKJ4,Adenosine deaminase,CC - CATALYTIC ACTIVITY
A0QKM1,Bifunctional protein FolD,CC - CATALYTIC ACTIVITY
A0QKN5,Trehalose-phosphate phosphatase,CC - CATALYTIC ACTIVITY
A0QLI0,Porphobilinogen deaminase,CC - CATALYTIC ACTIVITY
A0QLT3,Thiazole synthase,CC - CATALYTIC ACTIVITY
A0QM15,Deoxycytidine triphosphate deaminase,CC - CATALYTIC ACTIVITY
A0QMB9,Succinate-semialdehyde dehydrogenase [NADP(+)],CC - CATALYTIC ACTIVITY
A0QMH2,Dihydroxy-acid dehydratase,CC - CATALYTIC ACTIVITY
A0QNX1,N-acetylmuramic acid 6-phosphate etherase,CC - CATALYTIC ACTIVITY; CC - MISCELLANEOUS
A0QPU4,Porin MspB,CC - FUNCTION
A0QQ70,Phosphate-import ATP-binding protein PhnC,CC - CATALYTIC ACTIVITY
A0QQ98,Deoxycytidine triphosphate deaminase,CC - CATALYTIC ACTIVITY
A0QQL0,Thiazole synthase,CC - CATALYTIC ACTIVITY
A0QQP8,Peptide deformylase,CC - CATALYTIC ACTIVITY
A0QR29,Porin MspA,CC - FUNCTION
A0QRD3,"1,4-Dihydroxy-2-naphthoyl-CoA synthase",CC - CATALYTIC ACTIVITY
A0QRG0,o-succinylbenzoate synthase,CC - CATALYTIC ACTIVITY
A0QRN3,Urocanate hydratase,CC - CATALYTIC ACTIVITY
A0QRN6,Imidazolonepropionase,CC - CATALYTIC ACTIVITY
A0QSK6,"dTDP-glucose 4,6-dehydratase",CC - CATALYTIC ACTIVITY
A0QSY5,Bifunctional protein FolD,CC - CATALYTIC ACTIVITY
A0QU88,Glucosamine-6-phosphate deaminase,CC - CATALYTIC ACTIVITY
A0QV24,Acylphosphatase,CC - CATALYTIC ACTIVITY
A0QVQ8,Alanine dehydrogenase,CC - CATALYTIC ACTIVITY
A0QVR3,4-hydroxy-tetrahydrodipicolinate reductase,CC - CATALYTIC ACTIVITY
A0QW08,Deoxyuridine 5&#039;-triphosphate nucleotidohydrolase,CC - CATALYTIC ACTIVITY
A0QWH5,Holliday junction ATP-dependent DNA helicase RuvA,CC - CATALYTIC ACTIVITY
A0QWH6,Holliday junction ATP-dependent DNA helicase RuvB,CC - CATALYTIC ACTIVITY
A0QWT3,S-adenosylmethionine synthase,CC - CATALYTIC ACTIVITY
A0QWX4,Phosphoenolpyruvate carboxylase,CC - CATALYTIC ACTIVITY
A0QX20,Aconitate hydratase,CC - CATALYTIC ACTIVITY
A0QX83,Imidazoleglycerol-phosphate dehydratase,CC - CATALYTIC ACTIVITY
A0QX86,Inositol-1-monophosphatase ImpA,CC - CATALYTIC ACTIVITY
A0QX87,Imidazole glycerol phosphate synthase subunit HisF,CC - CATALYTIC ACTIVITY
A0QX88,Phosphoribosyl-AMP cyclohydrolase,CC - CATALYTIC ACTIVITY
A0QX95,Indole-3-glycerol phosphate synthase,CC - CATALYTIC ACTIVITY
A0QXX7,Catalase-peroxidase 2,CC - CATALYTIC ACTIVITY
A0QYE0,Urease subunit alpha,CC - CATALYTIC ACTIVITY
A0QYE2,Urease subunit gamma,CC - CATALYTIC ACTIVITY
A0QYP1,Catalase-peroxidase 3,CC - CATALYTIC ACTIVITY
A0QYQ7,CTP synthase,CC - CATALYTIC ACTIVITY
A0QZX2,Phosphoribosyl-ATP pyrophosphatase,CC - CATALYTIC ACTIVITY
A0QZY5,Undecaprenyl-diphosphatase,CC - CATALYTIC ACTIVITY
A0R0W9,Trehalase,CC - CATALYTIC ACTIVITY
A0R1C2,NAD-specific glutamate dehydrogenase,CC - CATALYTIC ACTIVITY
A0R1T4,3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase,CC - CATALYTIC ACTIVITY
A0R1V9,Alkyl hydroperoxide reductase subunit C,CC - CATALYTIC ACTIVITY
A0R2G4,Succinyl-diaminopimelate desuccinylase,CC - CATALYTIC ACTIVITY
A0R2G5,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",CC - CATALYTIC ACTIVITY
A0R2I7,1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase,CC - CATALYTIC ACTIVITY
A0R2K7,Putative pterin-4-alpha-carbinolamine dehydratase,CC - CATALYTIC ACTIVITY
A0R2V7,Serine hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0R2W9,Mycothiol S-conjugate amidase,CC - CATALYTIC ACTIVITY
A0R3A7,Probable cobalt/nickel-exporting P-type ATPase,CC - CATALYTIC ACTIVITY
A0R3B8,Enolase,CC - CATALYTIC ACTIVITY
A0R3C4,Nucleoside triphosphate pyrophosphohydrolase,CC - CATALYTIC ACTIVITY
A0R3D3,Peptidyl-tRNA hydrolase,CC - CATALYTIC ACTIVITY
A0R3I3,Porin MspC,CC - FUNCTION
A0R4C0,Phosphate import ATP-binding protein PstB,CC - CATALYTIC ACTIVITY
A0R4Q0,Putative succinate-semialdehyde dehydrogenase [NADP(+)],CC - CATALYTIC ACTIVITY
A0R4R3,3-ketosteroid-9-alpha-monooxygenase oxygenase subunit,CC - CATALYTIC ACTIVITY
A0R8U6,DEAD-box ATP-dependent RNA helicase CshA,CC - CATALYTIC ACTIVITY
A0R8W7,GMP synthase [glutamine-hydrolyzing],CC - CATALYTIC ACTIVITY
A0R8Y3,Undecaprenyl-diphosphatase 1,CC - CATALYTIC ACTIVITY
A0R8Z5,Phosphoribosylformylglycinamidine synthase 1,CC - CATALYTIC ACTIVITY
A0R8Z6,Phosphoribosylformylglycinamidine synthase 2,CC - CATALYTIC ACTIVITY
A0R9W6,Undecaprenyl-diphosphatase 2,CC - CATALYTIC ACTIVITY
A0R033,Phospho-2-dehydro-3-deoxyheptonate aldolase AroG,CC - CATALYTIC ACTIVITY
A0R200,ATP synthase subunit beta,CC - CATALYTIC ACTIVITY
A0R202,ATP synthase subunit alpha,CC - CATALYTIC ACTIVITY
A0R220,Threonine synthase,CC - CATALYTIC ACTIVITY; CC - FUNCTION
A0R395,Potassium-transporting ATPase A chain,CC - CATALYTIC ACTIVITY
A0R420,Pyridoxine/pyridoxamine 5&#039;-phosphate oxidase,CC - CATALYTIC ACTIVITY
A0R541,Porin MspD,CC - FUNCTION
A0R566,Carbonic anhydrase,CC - CATALYTIC ACTIVITY
A0R609,Catalase-peroxidase 1,CC - CATALYTIC ACTIVITY
A0R643,Prephenate dehydratase,CC - CATALYTIC ACTIVITY
A0R647,Ferritin BfrB,CC - CATALYTIC ACTIVITY
A0R900,Bifunctional purine biosynthesis protein PurH,CC - CATALYTIC ACTIVITY
A0R909,1-pyrroline-5-carboxylate dehydrogenase,CC - CATALYTIC ACTIVITY
A0R921,Glutamyl-tRNA(Gln) amidotransferase subunit A,CC - CATALYTIC ACTIVITY
A0R969,Arginine deiminase,CC - CATALYTIC ACTIVITY
A0RA08,Thiazole synthase,CC - CATALYTIC ACTIVITY
A0RA12,Potassium-transporting ATPase A chain,CC - CATALYTIC ACTIVITY
A0RA13,Potassium-transporting ATPase B chain,CC - CATALYTIC ACTIVITY
A0RAX6,ATP-dependent helicase/deoxyribonuclease subunit B,CC - CATALYTIC ACTIVITY
A0RAX7,ATP-dependent helicase/nuclease subunit A,CC - CATALYTIC ACTIVITY
A0RB32,Bis(5&#039;-nucleosyl)-tetraphosphatase PrpE [asymmetrical],CC - CATALYTIC ACTIVITY
A0RB62,Indole-3-glycerol phosphate synthase,CC - CATALYTIC ACTIVITY
A0RB64,Tryptophan synthase beta chain,CC - CATALYTIC ACTIVITY
A0RB65,Tryptophan synthase alpha chain,CC - CATALYTIC ACTIVITY
A0RBB0,Spermidine/putrescine import ATP-binding protein PotA,CC - CATALYTIC ACTIVITY
A0RBE8,Phosphonoacetaldehyde hydrolase,CC - CATALYTIC ACTIVITY
A0RBG1,7-cyano-7-deazaguanine synthase,CC - CATALYTIC ACTIVITY
A0RBJ8,Undecaprenyl-diphosphatase 3,CC - CATALYTIC ACTIVITY
A0RBL2,2-isopropylmalate synthase,CC - CATALYTIC ACTIVITY
A0RBL4,3-isopropylmalate dehydratase large subunit,CC - CATALYTIC ACTIVITY
A0RBL9,Imidazoleglycerol-phosphate dehydratase,CC - CATALYTIC ACTIVITY
A0RBM0,Imidazole glycerol phosphate synthase subunit HisH,CC - CATALYTIC ACTIVITY
A0RBM2,Imidazole glycerol phosphate synthase subunit HisF,CC - CATALYTIC ACTIVITY
A0RBM3,Phosphoribosyl-AMP cyclohydrolase,CC - CATALYTIC ACTIVITY
A0RBM4,Phosphoribosyl-ATP pyrophosphatase,CC - CATALYTIC ACTIVITY
A0RBW5,GTP cyclohydrolase 1,CC - CATALYTIC ACTIVITY
A0RBY6,4-hydroxy-tetrahydrodipicolinate reductase,CC - CATALYTIC ACTIVITY
A0RBZ2,3-methyl-2-oxobutanoate hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0RCL3,Dihydroxy-acid dehydratase,CC - CATALYTIC ACTIVITY
A0RCM7,5-methylthioadenosine/S-adenosylhomocysteine deaminase,CC - CATALYTIC ACTIVITY
A0RDW1,Methylmalonate semialdehyde dehydrogenase [acylating] 1,CC - CATALYTIC ACTIVITY
A0RE53,Anhydro-N-acetylmuramic acid kinase,CC - CATALYTIC ACTIVITY
A0REB5,Methylmalonate semialdehyde dehydrogenase [acylating] 2,CC - CATALYTIC ACTIVITY
A0REB6,"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase",CC - CATALYTIC ACTIVITY
A0REB7,Inosose dehydratase,CC - CATALYTIC ACTIVITY
A0RET0,Undecaprenyl-diphosphatase 4,CC - CATALYTIC ACTIVITY
A0REX1,Kynurenine formamidase,CC - CATALYTIC ACTIVITY
A0REX2,Kynureninase,CC - CATALYTIC ACTIVITY
A0RH37,Imidazolonepropionase,CC - CATALYTIC ACTIVITY
A0RH38,Urocanate hydratase,CC - CATALYTIC ACTIVITY
A0RHQ8,Carbamoyl-phosphate synthase large chain,CC - CATALYTIC ACTIVITY
A0RHR0,Dihydroorotase,CC - CATALYTIC ACTIVITY
A0RHV8,Formamidase,CC - CATALYTIC ACTIVITY
A0RHZ2,N-acetyldiaminopimelate deacetylase,CC - CATALYTIC ACTIVITY
A0RHZ3,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase",CC - CATALYTIC ACTIVITY
A0RI43,2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase,CC - CATALYTIC ACTIVITY
A0RI44,Methylthioribulose-1-phosphate dehydratase,CC - CATALYTIC ACTIVITY
A0RI59,Glucosamine-6-phosphate deaminase,CC - CATALYTIC ACTIVITY
A0RIB3,Riboflavin biosynthesis protein RibBA,CC - CATALYTIC ACTIVITY
A0RIB4,"6,7-dimethyl-8-ribityllumazine synthase",CC - CATALYTIC ACTIVITY
A0RIH3,Bifunctional protein FolD,CC - CATALYTIC ACTIVITY
A0RIQ2,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,CC - CATALYTIC ACTIVITY
A0RIR1,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,CC - CATALYTIC ACTIVITY
A0RIT7,Elongation factor 4,CC - CATALYTIC ACTIVITY
A0RIY7,5&#039;-methylthioadenosine/S-adenosylhomocysteine nucleosidase,CC - CATALYTIC ACTIVITY
A0RJ26,Holliday junction ATP-dependent DNA helicase RuvB,CC - CATALYTIC ACTIVITY
A0RJ27,Holliday junction ATP-dependent DNA helicase RuvA,CC - CATALYTIC ACTIVITY
A0RJ35,Quinolinate synthase A,CC - CATALYTIC ACTIVITY
A0RJ81,Porphobilinogen deaminase,CC - CATALYTIC ACTIVITY
A0RJE3,Heme-degrading monooxygenase,CC - CATALYTIC ACTIVITY
A0RJZ7,S-adenosylmethionine synthase,CC - CATALYTIC ACTIVITY
A0RKS3,Enolase,CC - CATALYTIC ACTIVITY
A0RKU8,Pyrophosphatase PpaX,CC - CATALYTIC ACTIVITY
A0RL73,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,CC - CATALYTIC ACTIVITY
A0RL95,ATP synthase subunit beta,CC - CATALYTIC ACTIVITY
A0RL97,ATP synthase subunit alpha,CC - CATALYTIC ACTIVITY
A0RLA3,Serine hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0RLC3,CTP synthase,CC - CATALYTIC ACTIVITY
A0RM81,7-cyano-7-deazaguanine synthase,CC - CATALYTIC ACTIVITY
A0RMG7,3-isopropylmalate dehydratase large subunit,CC - CATALYTIC ACTIVITY
A0RMH2,Enolase,CC - CATALYTIC ACTIVITY
A0RMP5,Non-canonical purine NTP pyrophosphatase,CC - CATALYTIC ACTIVITY
A0RMR7,4-hydroxy-tetrahydrodipicolinate reductase,CC - CATALYTIC ACTIVITY
A0RMT3,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,CC - CATALYTIC ACTIVITY
A0RMU4,5&#039;-nucleotidase SurE,CC - CATALYTIC ACTIVITY
A0RMV6,Peptidyl-tRNA hydrolase,CC - CATALYTIC ACTIVITY
A0RN82,3-methyl-2-oxobutanoate hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0RN84,Holliday junction ATP-dependent DNA helicase RuvB,CC - CATALYTIC ACTIVITY
A0RNK4,Glutamyl-tRNA(Gln) amidotransferase subunit A,CC - CATALYTIC ACTIVITY
A0RNM0,Succinyl-diaminopimelate desuccinylase,CC - CATALYTIC ACTIVITY
A0RNN3,Indole-3-glycerol phosphate synthase,CC - CATALYTIC ACTIVITY
A0RNS2,Pyridoxine 5&#039;-phosphate synthase,CC - CATALYTIC ACTIVITY
A0RNT3,Porphobilinogen deaminase,CC - CATALYTIC ACTIVITY
A0RP26,4-hydroxy-tetrahydrodipicolinate synthase,CC - CATALYTIC ACTIVITY
A0RP36,"Fructose-1,6-bisphosphatase class 1",CC - CATALYTIC ACTIVITY
A0RP49,Holliday junction ATP-dependent DNA helicase RuvA,CC - CATALYTIC ACTIVITY
A0RPL8,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,CC - CATALYTIC ACTIVITY
A0RQ16,Serine hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0RQ36,Periplasmic nitrate reductase,CC - CATALYTIC ACTIVITY
A0RQ49,Bifunctional protein FolD,CC - CATALYTIC ACTIVITY
A0RQ64,Imidazoleglycerol-phosphate dehydratase,CC - CATALYTIC ACTIVITY
A0RQA9,Undecaprenyl-diphosphatase,CC - CATALYTIC ACTIVITY
A0RQC4,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,CC - CATALYTIC ACTIVITY
A0RQD7,GMP synthase [glutamine-hydrolyzing],CC - CATALYTIC ACTIVITY
A0RQJ7,"6,7-dimethyl-8-ribityllumazine synthase",CC - CATALYTIC ACTIVITY
A0RQK7,2-isopropylmalate synthase,CC - CATALYTIC ACTIVITY
A0RQX4,Elongation factor 4,CC - CATALYTIC ACTIVITY
A0RQZ8,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase,CC - CATALYTIC ACTIVITY
A0RR26,ATP synthase subunit beta,CC - CATALYTIC ACTIVITY
A0RR28,ATP synthase subunit alpha,CC - CATALYTIC ACTIVITY
A0RR66,Deoxycytidine triphosphate deaminase,CC - CATALYTIC ACTIVITY
A0RR75,GTP cyclohydrolase-2,CC - CATALYTIC ACTIVITY
A0RRN7,Dihydroxy-acid dehydratase,CC - CATALYTIC ACTIVITY
A0RRT8,Imidazole glycerol phosphate synthase subunit HisF,CC - CATALYTIC ACTIVITY
A0RTU3,Bifunctional protein FolD,CC - CATALYTIC ACTIVITY
A0RU27,3-dehydroquinate synthase,CC - CATALYTIC ACTIVITY
A0RU64,Glutamyl-tRNA(Gln) amidotransferase subunit A,CC - CATALYTIC ACTIVITY
A0RXK1,V-type ATP synthase alpha chain,CC - CATALYTIC ACTIVITY
A0RXQ5,3-methyl-2-oxobutanoate hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0RZ37,Adenine deaminase,CC - CATALYTIC ACTIVITY
A0RZ60,tRNA(Ile2) 2-agmatinylcytidine synthetase TiaS,CC - CATALYTIC ACTIVITY
A0RZ75,Imidazoleglycerol-phosphate dehydratase,CC - CATALYTIC ACTIVITY
A0RZ79,Phosphoribosyl-AMP cyclohydrolase,CC - CATALYTIC ACTIVITY
A0SJA5,"Fructose-1,6-bisphosphatase class 3",CC - CATALYTIC ACTIVITY
A0T0A3,Cytochrome b559 subunit alpha,CC - FUNCTION
A0T0A4,Cytochrome b559 subunit beta,CC - FUNCTION
A0T0D2,"ATP synthase subunit beta, chloroplastic",CC - CATALYTIC ACTIVITY
A0T0F1,"ATP synthase subunit alpha, chloroplastic",CC - CATALYTIC ACTIVITY
A0T0G9,Photosystem Q(B) protein,CC - CATALYTIC ACTIVITY
A0T0L1,Thiazole synthase,CC - CATALYTIC ACTIVITY
A0T0N6,Ribulose bisphosphate carboxylase large chain,CC - CATALYTIC ACTIVITY
A0T0P4,"ATP synthase subunit alpha, chloroplastic",CC - CATALYTIC ACTIVITY
A0T0R6,"ATP synthase subunit beta, chloroplastic",CC - CATALYTIC ACTIVITY
A0T0T0,Photosystem II D2 protein,CC - CATALYTIC ACTIVITY
A0T0U1,Cytochrome b559 subunit beta,CC - FUNCTION
A0T0U2,Cytochrome b559 subunit alpha,CC - FUNCTION
A0T0W2,Photosystem Q(B) protein,CC - CATALYTIC ACTIVITY
A0T097,Photosystem II D2 protein,CC - CATALYTIC ACTIVITY
A0T103,Thiazole synthase,CC - CATALYTIC ACTIVITY
A0ZSF2,Nacrein-like protein F,CC - CATALYTIC ACTIVITY
A0ZSF3,Nacrein-like protein M,CC - CATALYTIC ACTIVITY
A0ZSF4,Nacrein-like protein P1,CC - CATALYTIC ACTIVITY
A0ZSF5,Nacrein-like protein P2,CC - CATALYTIC ACTIVITY
A0ZSF6,Nacrein-like protein C1,CC - CATALYTIC ACTIVITY
A0ZSF7,Nacrein-like protein C2,CC - CATALYTIC ACTIVITY
A0ZZ15,Photosystem Q(B) protein,CC - CATALYTIC ACTIVITY
A0ZZ20,"ATP synthase subunit alpha, chloroplastic",CC - CATALYTIC ACTIVITY
A0ZZ30,Photosystem II D2 protein,CC - CATALYTIC ACTIVITY
A0ZZ42,"ATP synthase subunit beta, chloroplastic",CC - CATALYTIC ACTIVITY
A0ZZ43,Ribulose bisphosphate carboxylase large chain,CC - CATALYTIC ACTIVITY
A0ZZ51,Cytochrome b559 subunit beta,CC - FUNCTION
A0ZZ52,Cytochrome b559 subunit alpha,CC - FUNCTION
A0ZZS7,3-isopropylmalate dehydratase large subunit,CC - CATALYTIC ACTIVITY
A0ZZS8,3-isopropylmalate dehydratase small subunit,CC - CATALYTIC ACTIVITY
A1A0T4,Carbamoyl-phosphate synthase large chain,CC - CATALYTIC ACTIVITY
A1A0T7,Dihydroxy-acid dehydratase,CC - CATALYTIC ACTIVITY
A1A0T9,S-adenosylmethionine synthase,CC - CATALYTIC ACTIVITY
A1A1I5,Imidazole glycerol phosphate synthase subunit HisF,CC - CATALYTIC ACTIVITY
A1A1I6,Phosphoribosyl-AMP cyclohydrolase,CC - CATALYTIC ACTIVITY
A1A1J2,Phosphoribosyl-ATP pyrophosphatase,CC - CATALYTIC ACTIVITY
A1A1K2,Holliday junction ATP-dependent DNA helicase RuvA,CC - CATALYTIC ACTIVITY
A1A1K3,Holliday junction ATP-dependent DNA helicase RuvB,CC - CATALYTIC ACTIVITY
A1A1M3,Undecaprenyl-diphosphatase,CC - CATALYTIC ACTIVITY
A1A1V0,Serine hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A1A2H5,Imidazoleglycerol-phosphate dehydratase,CC - CATALYTIC ACTIVITY
A1A2Z1,Peptide deformylase,CC - CATALYTIC ACTIVITY
A1A3C5,ATP synthase subunit beta,CC - CATALYTIC ACTIVITY
A1A3C7,ATP synthase subunit alpha,CC - CATALYTIC ACTIVITY
A1A3S8,Deoxycytidine triphosphate deaminase,CC - CATALYTIC ACTIVITY
A1A4H6,Probable ATP-dependent RNA helicase DDX27,CC - CATALYTIC ACTIVITY
A1A4J6,Probable phospholipid-transporting ATPase IIB,CC - CATALYTIC ACTIVITY
A1A4K5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2,CC - CATALYTIC ACTIVITY
A1A4L1,Acyl-coenzyme A thioesterase THEM4,CC - CATALYTIC ACTIVITY
A1A4Q9,U8 snoRNA-decapping enzyme,CC - CATALYTIC ACTIVITY
A1A5Z0,Glucose-6-phosphatase 3,CC - CATALYTIC ACTIVITY
A1A7B9,3-isopropylmalate dehydratase small subunit,CC - CATALYTIC ACTIVITY
A1A7C0,3-isopropylmalate dehydratase large subunit,CC - CATALYTIC ACTIVITY
A1A7C2,2-isopropylmalate synthase,CC - CATALYTIC ACTIVITY
A1A7E1,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase,CC - CATALYTIC ACTIVITY
A1A7I0,3-methyl-2-oxobutanoate hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A1A7K5,5&#039;-methylthioadenosine/S-adenosylhomocysteine nucleosidase,CC - CATALYTIC ACTIVITY
A1A7K6,Deoxyguanosinetriphosphate triphosphohydrolase,CC - CATALYTIC ACTIVITY
A1A7L0,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",CC - CATALYTIC ACTIVITY
A1A7L1,Bifunctional uridylyltransferase/uridylyl-removing enzyme,CC - CATALYTIC ACTIVITY
A1A7Q3,Hydroxyacylglutathione hydrolase,CC - CATALYTIC ACTIVITY
A1A8B3,7-cyano-7-deazaguanine synthase,CC - CATALYTIC ACTIVITY
A1A8H7,Allantoinase,CC - CATALYTIC ACTIVITY
A1A8J0,"UDP-2,3-diacylglucosamine hydrolase",CC - CATALYTIC ACTIVITY
A1A8J4,Bifunctional protein FolD,CC - CATALYTIC ACTIVITY
A1A8T7,Glucosamine-6-phosphate deaminase,CC - CATALYTIC ACTIVITY
A1A8W1,Potassium-transporting ATPase B chain,CC - CATALYTIC ACTIVITY
A1A8Z3,Quinolinate synthase A,CC - CATALYTIC ACTIVITY
A1A9B1,Hydroxylamine reductase,CC - FUNCTION
A1A9L2,Alkanesulfonate monooxygenase,CC - CATALYTIC ACTIVITY
A1A9N7,Acylphosphatase,CC - CATALYTIC ACTIVITY
A1A9R4,Putative aminoacrylate hydrolase RutD,CC - CATALYTIC ACTIVITY
A1A9R6,Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB,CC - CATALYTIC ACTIVITY
A1A9R7,Pyrimidine monooxygenase RutA,CC - CATALYTIC ACTIVITY
A1A9V4,N-methyl-L-tryptophan oxidase,CC - CATALYTIC ACTIVITY
A1A9V7,Dihydroorotase,CC - CATALYTIC ACTIVITY
A1A141,Peptidyl-tRNA hydrolase,CC - CATALYTIC ACTIVITY
A1A143,Enolase,CC - CATALYTIC ACTIVITY
A1A171,Bifunctional protein FolD,CC - CATALYTIC ACTIVITY
A1A777,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,CC - CATALYTIC ACTIVITY
A1A780,4-hydroxy-tetrahydrodipicolinate reductase,CC - CATALYTIC ACTIVITY
A1A798,"Bis(5&#039;-nucleosyl)-tetraphosphatase, symmetrical",CC - CATALYTIC ACTIVITY
A1A834,S-formylglutathione hydrolase FrmB,CC - CATALYTIC ACTIVITY
A1A909,6-phosphogluconolactonase,CC - CATALYTIC ACTIVITY
A1AA20,Spermidine/putrescine import ATP-binding protein PotA,CC - CATALYTIC ACTIVITY
A1AAC5,Periplasmic trehalase,CC - CATALYTIC ACTIVITY
A1AAE2,2-dehydro-3-deoxyphosphooctonate aldolase,CC - CATALYTIC ACTIVITY
A1AAN0,Tryptophan synthase alpha chain,CC - CATALYTIC ACTIVITY
A1AAN1,Tryptophan synthase beta chain,CC - CATALYTIC ACTIVITY
A1AB46,Gamma-aminobutyraldehyde dehydrogenase,CC - CATALYTIC ACTIVITY
A1ABG8,Adenosine deaminase,CC - CATALYTIC ACTIVITY
A1ABI3,Pyridoxine/pyridoxamine 5&#039;-phosphate oxidase,CC - CATALYTIC ACTIVITY
A1ABI5,Anhydro-N-acetylmuramic acid kinase,CC - CATALYTIC ACTIVITY
A1ABN0,3-dehydroquinate dehydratase,CC - CATALYTIC ACTIVITY
A1ABP0,Phosphoenolpyruvate synthase regulatory protein,DE; CC - CATALYTIC ACTIVITY
A1ABP5,Vitamin B12 import ATP-binding protein BtuD,CC - CATALYTIC ACTIVITY
A1ABS5,Succinylglutamate desuccinylase,CC - CATALYTIC ACTIVITY
A1ABS6,N-succinylarginine dihydrolase,CC - CATALYTIC ACTIVITY
A1AC21,Holliday junction ATP-dependent DNA helicase RuvB,CC - CATALYTIC ACTIVITY
A1AC22,Holliday junction ATP-dependent DNA helicase RuvA,CC - CATALYTIC ACTIVITY
A1ACA3,Putative mannosyl-3-phosphoglycerate phosphatase,CC - CATALYTIC ACTIVITY
A1ACB2,Molecular chaperone Hsp31 and glyoxalase 3,CC - CATALYTIC ACTIVITY
A1ACN7,Imidazole glycerol phosphate synthase subunit HisF,CC - CATALYTIC ACTIVITY
A1ACS1,Deoxycytidine triphosphate deaminase,CC - CATALYTIC ACTIVITY
A1AD04,Cytidine deaminase,CC - CATALYTIC ACTIVITY
A1AD13,GTP cyclohydrolase 1,CC - CATALYTIC ACTIVITY
A1AD14,S-formylglutathione hydrolase YeiG,CC - CATALYTIC ACTIVITY
A1AD20,Pyrimidine-specific ribonucleoside hydrolase RihB,CC - CATALYTIC ACTIVITY
A1AD59,Periplasmic nitrate reductase,CC - CATALYTIC ACTIVITY
A1AD99,L-rhamnonate dehydratase,CC - CATALYTIC ACTIVITY
